ID,id,location_id,accessibility,details
180,837,837,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
181,840,840,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
182,841,841,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
183,844,844,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
184,846,846,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
185,849,849,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
186,850,850,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
187,851,851,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
188,854,854,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
189,857,857,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
190,858,858,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
191,859,859,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
192,860,860,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
193,861,861,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
194,863,863,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
195,864,864,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
196,869,869,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
197,870,870,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
198,871,871,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
199,872,872,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
200,873,873,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
201,985,985,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
202,986,986,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
203,991,991,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
204,997,997,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
205,998,998,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
206,999,999,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
207,1001,1001,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
208,1002,1002,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
209,1003,1003,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
210,1004,1004,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
211,1005,1005,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
212,1006,1006,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
213,1007,1007,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
214,1009,1009,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
215,1012,1012,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
216,1013,1013,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
217,1014,1014,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
218,1015,1015,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
219,1016,1016,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
220,1017,1017,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
221,1019,1019,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
222,1020,1020,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
223,1021,1021,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
224,1022,1022,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
225,1025,1025,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
226,1026,1026,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
227,1027,1027,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
228,1032,1032,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
229,1035,1035,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
230,1036,1036,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
231,1037,1037,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
232,1052,1052,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
233,1054,1054,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
234,1056,1056,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
235,1057,1057,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
236,1058,1058,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
237,1063,1063,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
238,1065,1065,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
239,1066,1066,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
240,1071,1071,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
241,1072,1072,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
