id,service_id,location_id,description
738,9.20365E+14,1.10587E+15,
739,1.05437E+15,1.10587E+15,
740,6.46558E+14,1.10608E+15,
741,6.32725E+14,1.10608E+15,
742,6.09551E+14,1.10557E+15,
743,1.28497E+15,1.10557E+15,
744,9.59978E+14,1.10557E+15,
745,9.50009E+14,1.10877E+15,
746,1.20101E+15,1.11302E+15,
747,1.26401E+15,1.11152E+15,
748,5.4792E+14,1.1152E+15,
749,1.1615E+15,1.12037E+15,
750,8.33655E+14,1.12037E+15,
751,1.18343E+15,1.12037E+15,
752,1.17011E+15,1.11908E+15,
753,9.11858E+14,1.0709E+15,
754,7.6373E+14,1.0825E+15,
755,6.4174E+14,1.0825E+15,
756,5.90682E+14,1.08779E+15,
757,5.94961E+14,1.08179E+15,
758,7.16791E+14,1.09495E+15,
759,1.28266E+15,1.10642E+15,
760,8.14721E+14,1.10789E+15,
761,8.7089E+14,1.11909E+15,
762,9.11858E+14,1.11957E+15,
763,8.28793E+14,1.06773E+15,
764,1.19728E+15,1.07549E+15,
765,7.68746E+14,1.08695E+15,
766,1.18601E+15,1.08825E+15,
767,1.28914E+15,1.08873E+15,
768,7.56139E+14,1.09875E+15,
769,8.85824E+14,1.10888E+15,
770,7.78459E+14,1.10888E+15,
771,8.77263E+14,1.10888E+15,
772,8.355E+14,1.10888E+15,
773,8.61448E+14,1.10864E+15,
774,1.17011E+15,1.12224E+15,
775,8.68711E+14,1.12224E+15,
776,6.28637E+14,1.12575E+15,
777,9.24629E+14,1.13591E+15,
778,9.24629E+14,1.14162E+15,
779,7.71897E+14,1.14208E+15,
780,9.47853E+14,1.14057E+15,
781,1.10885E+15,1.08052E+15,
782,1.1668E+15,1.08052E+15,
783,9.45082E+14,1.0776E+15,
784,8.58837E+14,1.08006E+15,
785,1.11573E+15,1.08009E+15,
786,1.28341E+15,1.0909E+15,
787,1.31839E+15,1.0909E+15,
788,1.09189E+15,1.0909E+15,
789,1.19189E+15,1.09258E+15,
790,9.11858E+14,1.09693E+15,
791,7.57771E+14,1.09888E+15,
792,1.34037E+15,1.09888E+15,
793,1.29993E+15,1.09888E+15,
794,9.02044E+14,1.09888E+15,
795,7.94545E+14,1.09888E+15,
796,1.01939E+15,1.09888E+15,
797,6.36804E+14,1.09888E+15,
798,1.17011E+15,1.09676E+15,
799,6.02792E+14,1.10992E+15,
800,9.31729E+14,1.10944E+15,
801,1.05353E+15,1.10944E+15,
802,6.47498E+14,1.10944E+15,
803,9.31887E+14,1.12828E+15,
804,1.19586E+15,1.13309E+15,
805,9.59978E+14,1.13562E+15,
806,1.18601E+15,1.13506E+15,
807,1.10139E+15,1.13894E+15,
808,8.03527E+14,1.14636E+15,
809,9.24629E+14,1.14769E+15,
810,1.10139E+15,1.1535E+15,
811,9.2868E+14,1.15326E+15,
812,8.75108E+14,1.08648E+15,
813,6.08498E+14,1.08648E+15,
814,1.283E+15,1.08648E+15,
815,5.4792E+14,1.09485E+15,
816,9.68722E+14,1.1073E+15,
817,5.46085E+14,1.10255E+15,
818,1.2826E+15,1.10683E+15,
819,8.12652E+14,1.10683E+15,
820,7.53725E+14,1.10683E+15,
821,7.56139E+14,1.11055E+15,
822,6.28637E+14,1.11494E+15,
823,1.27284E+15,1.12965E+15,
824,6.20133E+14,1.14569E+15,
825,9.20365E+14,1.15729E+15,
826,1.05437E+15,1.15729E+15,
827,1.1542E+15,1.1544E+15,
828,8.75108E+14,1.16208E+15,
829,1.1615E+15,1.099E+15,
830,8.33655E+14,1.099E+15,
831,1.18343E+15,1.099E+15,
832,5.4792E+14,1.10079E+15,
833,9.16631E+14,1.10256E+15,
834,1.00192E+15,1.10468E+15,
835,7.71072E+14,1.1046E+15,
836,1.22098E+15,1.1016E+15,
837,7.73029E+14,1.10446E+15,
838,9.20365E+14,1.12326E+15,
839,1.05437E+15,1.12326E+15,
840,9.04892E+14,1.1229E+15,
841,1.00192E+15,1.12074E+15,
842,1.00071E+15,1.12198E+15,
843,7.86927E+14,1.12398E+15,
844,1.09882E+15,1.12535E+15,
845,7.64536E+14,1.13349E+15,
846,8.06169E+14,1.13349E+15,
847,9.33134E+14,1.13349E+15,
848,1.2324E+15,1.13349E+15,
849,1.26401E+15,1.13725E+15,
850,1.19728E+15,1.1454E+15,
851,9.06652E+14,1.15396E+15,
852,6.88457E+14,1.16331E+15,
853,6.20133E+14,1.16335E+15,
854,9.05038E+14,1.16401E+15,
855,1.2206E+15,1.16651E+15,
856,9.46397E+14,1.12446E+15,
857,1.10465E+15,1.12764E+15,
858,1.32112E+15,1.12764E+15,
859,6.88457E+14,1.12829E+15,
860,7.64854E+14,1.13664E+15,
861,5.94961E+14,1.13317E+15,
862,9.99755E+14,1.13317E+15,
863,8.56111E+14,1.13436E+15,
864,1.28246E+15,1.14741E+15,
865,9.6487E+14,1.14741E+15,
866,6.29348E+14,1.14741E+15,
867,1.1066E+15,1.14791E+15,
868,7.28146E+14,1.16015E+15,
869,1.15013E+15,1.16291E+15,
870,1.2864E+15,1.16291E+15,
871,7.56139E+14,1.17509E+15,
872,9.8703E+14,1.18062E+15,
873,1.1881E+15,1.12433E+15,
874,7.9648E+14,1.12375E+15,
875,7.43353E+14,1.12389E+15,
876,8.88399E+14,1.12479E+15,
877,9.24629E+14,1.13476E+15,
878,8.05807E+14,1.13476E+15,
879,1.17917E+15,1.13476E+15,
880,1.2879E+15,1.13588E+15,
881,1.15956E+15,1.14032E+15,
882,1.28914E+15,1.14862E+15,
883,8.14721E+14,1.17982E+15,
884,1.15408E+15,1.18379E+15,
885,8.78783E+14,1.18379E+15,
886,9.65471E+14,1.18379E+15,
887,1.28246E+15,1.18995E+15,
888,9.6487E+14,1.18995E+15,
889,6.29348E+14,1.18995E+15,
890,1.23889E+15,1.13518E+15,
891,9.88704E+14,1.14823E+15,
892,1.09882E+15,1.15031E+15,
893,1.15956E+15,1.15801E+15,
894,1.28266E+15,1.16466E+15,
895,7.56139E+14,1.16611E+15,
896,8.75108E+14,1.17279E+15,
897,6.08498E+14,1.17279E+15,
898,1.283E+15,1.17279E+15,
899,9.11858E+14,1.17867E+15,
900,1.10139E+15,1.18183E+15,
901,1.2206E+15,1.17931E+15,
902,6.19785E+14,1.17985E+15,
903,1.21413E+15,1.17985E+15,
904,9.26856E+14,1.18433E+15,
905,6.44199E+14,1.18505E+15,
906,1.22002E+15,1.19018E+15,
907,8.41307E+14,1.1985E+15,
908,1.19189E+15,1.13517E+15,
909,8.28793E+14,1.14092E+15,
910,7.71897E+14,1.14657E+15,
911,5.74115E+14,1.15778E+15,
912,9.94309E+14,1.17407E+15,
913,9.7759E+14,1.17396E+15,
914,1.32112E+15,1.17396E+15,
915,6.28637E+14,1.18546E+15,
916,1.23429E+15,1.19411E+15,
917,8.28793E+14,1.19507E+15,
918,1.18597E+15,1.1947E+15,
919,1.29347E+15,1.20367E+15,
920,9.59978E+14,1.20689E+15,
921,9.20365E+14,1.14912E+15,
922,1.05437E+15,1.14912E+15,
923,1.28665E+15,1.1781E+15,
924,1.14746E+15,1.17856E+15,
925,9.11858E+14,1.18299E+15,
926,1.17011E+15,1.18108E+15,
927,1.18301E+15,1.18607E+15,
928,8.77958E+14,1.19547E+15,
929,1.2206E+15,1.20741E+15,
930,1.09882E+15,1.21137E+15,
931,1.1066E+15,1.21254E+15,
932,5.94961E+14,1.21323E+15,
933,9.99755E+14,1.21323E+15,
934,1.21766E+15,1.21496E+15,
935,9.31729E+14,1.21448E+15,
936,1.05353E+15,1.21448E+15,
937,6.47498E+14,1.21448E+15,
938,7.56139E+14,1.22087E+15,
939,1.2666E+15,1.22367E+15,
940,5.36496E+14,1.15953E+15,
941,6.44199E+14,1.16142E+15,
942,8.75108E+14,1.16611E+15,
943,6.08498E+14,1.16611E+15,
944,1.283E+15,1.16611E+15,
945,1.04487E+15,1.18009E+15,
946,1.2206E+15,1.18322E+15,
947,1.28246E+15,1.20878E+15,
948,9.6487E+14,1.20878E+15,
949,6.29348E+14,1.20878E+15,
950,1.18597E+15,1.2107E+15,
951,9.59978E+14,1.21565E+15,
952,9.20365E+14,1.22243E+15,
953,1.05437E+15,1.22243E+15,
954,1.20912E+15,1.2241E+15,
955,6.38979E+14,1.22571E+15,
956,1.1542E+15,1.2285E+15,
957,1.14782E+15,1.17256E+15,
958,8.43095E+14,1.17473E+15,
959,1.14039E+15,1.17142E+15,
960,1.1542E+15,1.18746E+15,
961,7.71897E+14,1.18822E+15,
962,1.10885E+15,1.19154E+15,
963,1.1668E+15,1.19154E+15,
964,5.85101E+14,1.19769E+15,
965,9.11858E+14,1.21001E+15,
966,1.09882E+15,1.20879E+15,
967,1.18601E+15,1.22432E+15,
968,9.31729E+14,1.22408E+15,
969,1.05353E+15,1.22408E+15,
970,6.47498E+14,1.22408E+15,
971,8.75108E+14,1.22913E+15,
972,6.08498E+14,1.22913E+15,
973,1.283E+15,1.22913E+15,
974,7.64536E+14,1.22628E+15,
975,8.13926E+14,1.18216E+15,
976,1.19117E+15,1.18216E+15,
977,8.16302E+14,1.18216E+15,
978,9.79448E+14,1.17601E+15,
979,1.26254E+15,1.17601E+15,
980,1.12301E+15,1.17601E+15,
981,8.47752E+14,1.17601E+15,
982,6.92842E+14,1.19252E+15,
983,1.2826E+15,1.19522E+15,
984,6.20133E+14,1.198E+15,
985,1.10465E+15,1.2014E+15,
986,1.32112E+15,1.2014E+15,
987,1.27971E+15,1.1961E+15,
988,1.10885E+15,1.22579E+15,
989,1.1668E+15,1.22579E+15,
990,1.04556E+15,1.23019E+15,
991,5.73695E+14,1.23383E+15,
992,9.38407E+14,1.23781E+15,
993,9.11858E+14,1.2442E+15,
994,8.38781E+14,1.24891E+15,
995,9.03708E+14,1.25279E+15,
996,5.94961E+14,1.1872E+15,
997,9.99755E+14,1.1872E+15,
998,6.25765E+14,1.19151E+15,
999,1.11678E+15,1.21157E+15,
1000,7.6373E+14,1.22081E+15,
1001,6.4174E+14,1.22081E+15,
1002,1.05856E+15,1.22397E+15,
1003,1.19189E+15,1.22027E+15,
1004,1.08371E+15,1.23859E+15,
1005,8.67189E+14,1.23853E+15,
1006,9.20365E+14,1.25091E+15,
1007,1.05437E+15,1.25091E+15,
1008,5.94961E+14,1.25374E+15,
1009,9.99755E+14,1.25374E+15,
1010,1.1542E+15,1.25226E+15,
1011,1.2879E+15,1.19545E+15,
1012,7.88509E+14,1.19998E+15,
1013,8.03527E+14,1.21544E+15,
1014,1.04487E+15,1.21656E+15,
1015,5.94961E+14,1.21969E+15,
1016,9.99755E+14,1.21969E+15,
1017,8.61097E+14,1.21997E+15,
1018,7.56139E+14,1.22436E+15,
1019,7.76794E+14,1.22529E+15,
1020,1.31583E+15,1.23434E+15,
1021,5.4792E+14,1.25174E+15,
1022,8.7089E+14,1.24953E+15,
1023,1.28246E+15,1.25935E+15,
1024,9.6487E+14,1.25935E+15,
1025,6.29348E+14,1.25935E+15,
1026,8.48686E+14,1.26688E+15,
1027,7.64854E+14,1.27343E+15,
1028,8.36905E+14,1.20919E+15,
1029,6.21638E+14,1.20919E+15,
1030,1.12099E+15,1.20919E+15,
1031,1.26146E+15,1.20919E+15,
1032,1.09144E+15,1.21669E+15,
1033,9.03037E+14,1.22983E+15,
1034,9.47435E+14,1.22424E+15,
1035,1.26216E+15,1.22424E+15,
1036,1.2206E+15,1.22948E+15,
1037,1.20552E+15,1.22568E+15,
1038,5.4792E+14,1.22586E+15,
1039,1.09144E+15,1.24164E+15,
1040,8.41307E+14,1.24367E+15,
1041,1.28246E+15,1.24918E+15,
1042,9.6487E+14,1.24918E+15,
1043,6.29348E+14,1.24918E+15,
1044,1.17534E+15,1.2527E+15,
1045,1.09016E+15,1.25589E+15,
1046,1.00071E+15,1.25589E+15,
1047,1.09016E+15,1.26773E+15,
1048,1.14663E+15,1.26773E+15,
1049,1.22084E+15,1.27059E+15,
1050,1.28246E+15,1.28026E+15,
1051,9.6487E+14,1.28026E+15,
1052,1.14782E+15,1.23972E+15,
1053,1.17011E+15,1.23564E+15,
1054,8.68711E+14,1.23564E+15,
1055,1.17011E+15,1.24197E+15,
1056,9.47853E+14,1.24383E+15,
1057,1.18601E+15,1.24893E+15,
1058,1.15956E+15,1.24966E+15,
1059,8.68711E+14,1.28084E+15,
1060,5.72381E+14,1.2854E+15,
1061,1.15956E+15,1.234E+15,
1062,1.14039E+15,1.24475E+15,
1063,1.20912E+15,1.24929E+15,
1064,9.04892E+14,1.25293E+15,
1065,9.3675E+14,1.26029E+15,
1066,1.2826E+15,1.26239E+15,
1067,8.56126E+14,1.26239E+15,
1068,9.79448E+14,1.26239E+15,
1069,6.66148E+14,1.2641E+15,
1070,1.21552E+15,1.27243E+15,
1071,8.97005E+14,1.28225E+15,
1072,9.20365E+14,1.2812E+15,
1073,1.05437E+15,1.2812E+15,
1074,6.65577E+14,1.28764E+15,
1075,1.26623E+15,1.28718E+15,
1076,7.28146E+14,1.29814E+15,
1077,1.2879E+15,1.29276E+15,
1078,9.31887E+14,1.29831E+15,
1079,9.84059E+14,1.2397E+15,
1080,6.10895E+14,1.24453E+15,
1081,8.88399E+14,1.25886E+15,
1082,8.38781E+14,1.26533E+15,
1083,9.01363E+14,1.29218E+15,
1084,1.1542E+15,1.2916E+15,
1085,5.94961E+14,1.29643E+15,
1086,9.99755E+14,1.29643E+15,
1087,8.65999E+14,1.30502E+15,
1088,5.4792E+14,1.27339E+15,
1089,1.21804E+15,1.27728E+15,
1090,7.78459E+14,1.27707E+15,
1091,9.24629E+14,1.28249E+15,
1092,8.1325E+14,1.28774E+15,
1093,9.8703E+14,1.29891E+15,
1094,1.29145E+15,1.29897E+15,
1095,9.47435E+14,1.29897E+15,
1096,1.29755E+15,1.30098E+15,
1097,9.8703E+14,1.3116E+15,
1098,1.2206E+15,1.2672E+15,
1099,9.28012E+14,1.27361E+15,
1100,1.24614E+15,1.27361E+15,
1101,1.2906E+15,1.28347E+15,
1102,7.65116E+14,1.2904E+15,
1103,1.18301E+15,1.2904E+15,
1104,5.94961E+14,1.30066E+15,
1105,9.99755E+14,1.30066E+15,
1106,8.65999E+14,1.31132E+15,
1107,8.34887E+14,1.31358E+15,
1108,7.43353E+14,1.31482E+15,
1109,9.18684E+14,1.31683E+15,
1110,8.38781E+14,1.32109E+15,
1111,5.72381E+14,1.33274E+15,
1112,1.25106E+15,1.27013E+15,
1113,1.10885E+15,1.27229E+15,
1114,1.1668E+15,1.27229E+15,
1115,9.20572E+14,1.27922E+15,
1116,9.53407E+14,1.28898E+15,
1117,1.10139E+15,1.29004E+15,
1118,8.34887E+14,1.29311E+15,
1119,1.13001E+15,1.29673E+15,
1120,1.13366E+15,1.31822E+15,
1121,7.93257E+14,1.31822E+15,
1122,9.51106E+14,1.32226E+15,
1123,5.72381E+14,1.33651E+15,
1124,1.10885E+15,1.33276E+15,
1125,1.1668E+15,1.33276E+15,
1126,8.58837E+14,1.27712E+15,
1127,5.86004E+14,1.27712E+15,
1128,9.24629E+14,1.28047E+15,
1129,8.41307E+14,1.28182E+15,
1130,1.29531E+15,1.28297E+15,
1131,1.18682E+15,1.28269E+15,
1132,8.57876E+14,1.28535E+15,
1133,9.24629E+14,1.28951E+15,
1134,1.28665E+15,1.29912E+15,
1135,7.71897E+14,1.29706E+15,
1136,1.34856E+15,1.29557E+15,
1137,1.05856E+15,1.29805E+15,
1138,9.46397E+14,1.30196E+15,
1139,9.31887E+14,1.30555E+15,
1140,1.08371E+15,1.30762E+15,
1141,8.75108E+14,1.31103E+15,
1142,6.08498E+14,1.31103E+15,
1143,1.283E+15,1.31103E+15,
1144,6.19785E+14,1.31443E+15,
1145,1.21413E+15,1.31443E+15,
1146,1.27791E+15,1.31745E+15,
1147,9.20365E+14,1.3323E+15,
1148,1.05437E+15,1.3323E+15,
1149,6.44199E+14,1.33757E+15,
1150,9.24629E+14,1.3426E+15,
1151,1.26401E+15,1.34854E+15,
1152,5.46085E+14,1.34854E+15,
1153,1.34856E+15,5.7197E+14,
1155,5.4566E+14,1.34854E+15,
1157,1.34856E+15,5.65227E+14,
1159,5.4566E+14,1.34854E+15,
1160,1.34856E+15,5.74662E+14,
1162,1.34856E+15,5.56049E+14,
1163,1.34856E+15,1.34854E+15,
1164,5.36496E+14,1.07111E+15,
1165,5.46085E+14,1.07111E+15,
1166,1.34856E+15,1.2812E+15,
